,id,code,description,hasChildren,section,index,crawled,country,parent_id,error_message,selectable,intervalMin,intervalMax
14419,25972,720292,Ferro-vanadium,False,,,,AT,5072,,True,,
14420,26072,720293,Ferro-niobium,False,,,,AT,5072,,True,,
14421,26172,720299,Other,True,,,Done,AT,5072,,,,
14422,77072,720421,Of stainless steel,True,,,Done,AT,5472,,,,
14423,77172,720429,Other,True,,,Done,AT,5472,,,,
14424,26672,7204300010,Scrap,False,,,,AT,21572,,True,,
14425,26772,7204300090,Other,False,,,,AT,21572,,True,,
14426,26872,720441,"Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles",True,,,Done,AT,5772,,,,
14427,26972,720449,Other,True,,,Done,AT,5772,,,,
14428,27472,720521,Of alloy steel,False,,,,AT,6372,,True,,
14429,27572,720529,Other,False,,,,AT,6372,,True,,
14430,27672,720711,"Of rectangular (including square) cross-section, the width measuring less than twice the thickness",True,,,Done,AT,6672,,,,
14431,27772,720712,"Other, of rectangular (other than square) cross-section",True,,,Done,AT,6672,,,,
14432,27872,720719,Other,True,,,Done,AT,6672,,,,
14433,27972,,"Of rectangular (including square) cross-section, the width measuring less than twice the thickness",True,,,Done,AT,6772,,,7207201100,7207201900
14434,28172,,"Other, of rectangular (other than square) cross-section",True,,,Done,AT,6772,,,7207203200,7207203900
14435,28372,,Of circular or polygonal cross-section,True,,,Done,AT,6772,,,7207205200,7207205900
14436,28572,72072080,Other,True,,,Done,AT,6772,,,,
14437,29672,720825,"Of a thickness of 4,75 mm or more",False,,,,AT,7172,,True,,
14438,29772,720826,"Of a thickness of 3 mm or more but less than 4,75 mm",False,,,,AT,7172,,True,,
14439,29872,720827,Of a thickness of less than 3 mm,False,,,,AT,7172,,True,,
14440,30572,720836,Of a thickness exceeding 10 mm,False,,,,AT,7372,,True,,
14441,30672,720837,"Of a thickness of 4,75 mm or more but not exceeding 10 mm",True,,,Done,AT,7372,,,,
14442,30772,720838,"Of a thickness of 3 mm or more but less than 4,75 mm",True,,,Done,AT,7372,,,,
14443,30872,720839,Of a thickness of less than 3 mm,True,,,Done,AT,7372,,,,
14444,30972,7208400010,Of a thickness of 2 mm or more,False,,,,AT,7472,,True,,
14445,31072,7208400090,Of a thickness of less than 2 mm,False,,,,AT,7472,,True,,
14446,32072,720851,Of a thickness exceeding 10 mm,True,,,Done,AT,7672,,,,
14447,32172,720852,"Of a thickness of 4,75 mm or more but not exceeding 10 mm",True,,,Done,AT,7672,,,,
14448,32272,720853,"Of a thickness of 3 mm or more but less than 4,75 mm",True,,,Done,AT,7672,,,,
14449,32372,720854,Of a thickness of less than 3 mm,False,,,,AT,7672,,True,,
14450,77772,72089020,Perforated,True,,,Done,AT,7772,,,,
14451,33072,72089080,Other,True,,,Done,AT,7772,,,,
14452,77872,720915,Of a thickness of 3 mm or more,True,,,Done,AT,7972,,,,
14453,33872,720916,Of a thickness exceeding 1 mm but less than 3 mm,True,,,Done,AT,7972,,,,
14454,33972,720917,"Of a thickness of 0,5 mm or more but not exceeding 1 mm",True,,,Done,AT,7972,,,,
14455,34072,720918,"Of a thickness of less than 0,5 mm",True,,,Done,AT,7972,,,,
14456,77972,720925,Of a thickness of 3 mm or more,True,,,Done,AT,8172,,,,
14457,34772,720926,Of a thickness exceeding 1 mm but less than 3 mm,True,,,Done,AT,8172,,,,
14458,34872,720927,"Of a thickness of 0,5 mm or more but not exceeding 1 mm",True,,,Done,AT,8172,,,,
14459,34972,720928,"Of a thickness of less than 0,5 mm",True,,,Done,AT,8172,,,,
14460,36172,72099020,Perforated,False,,,,AT,8472,,True,,
14461,36272,72099080,Other,True,,,Done,AT,8472,,,,
14462,36472,721011,"Of a thickness of 0,5 mm or more",True,,,Done,AT,8572,,,,
14463,36572,721012,"Of a thickness of less than 0,5 mm",True,,,Done,AT,8572,,,,
14464,36672,7210200010,Not further worked than surface-treated or simply cut into shapes other than rectangular (including square),False,,,,AT,8672,,True,,
14465,36772,7210200090,Other,False,,,,AT,8672,,True,,
14466,37072,7210300010,Not further worked than surface-treated or simply cut into shapes other than rectangular (including square),False,,,,AT,8772,,True,,
14467,37172,7210300090,Other,False,,,,AT,8772,,True,,
14468,78172,721041,Corrugated,True,,,Done,AT,8972,,,,
14469,78372,721049,Other,True,,,Done,AT,8972,,,,
14470,38272,7210500010,Not further worked than surface-treated or simply cut into shapes other than rectangular (including square),False,,,,AT,9072,,True,,
14471,38372,7210500090,Other,False,,,,AT,9072,,True,,
14472,78572,721061,Plated or coated with aluminium-zinc alloys,True,,,Done,AT,9272,,,,
14473,78772,721069,Other,True,,,Done,AT,9272,,,,
14474,39472,72107010,"Tinplate, varnished; products, plated or coated with chromium oxides or with chromium and chromium oxides, varnished",True,,,Done,AT,9372,,,,
14475,39872,72107080,Other,True,,,Done,AT,9372,,,,
14476,40172,72109030,Clad,False,,,,AT,9472,,True,,
14477,40472,72109040,Tinned and printed,True,,,Done,AT,9472,,,,
14478,40572,72109080,Other,True,,,Done,AT,9472,,,,
14479,79172,721113,"Rolled on four faces or in a closed box pass, of a width exceeding 150 mm and a thickness of not less than 4 mm, not in coils and without patterns in relief",True,,,Done,AT,9672,,,,
14480,41272,721114,"Other, of a thickness of 4,75 mm or more",True,,,Done,AT,9672,,,,
14481,41372,721119,Other,True,,,Done,AT,9672,,,,
14482,41772,721123,"Containing by weight less than 0,25 % of carbon",True,,,Done,AT,9872,,,,
14483,41872,721129,Other,True,,,Done,AT,9872,,,,
14484,42672,72119020,Perforated,False,,,,AT,10172,,True,,
14485,42772,72119080,Other,True,,,Done,AT,10172,,,,
14486,42972,72121010,"Tinplate, not further worked than surface-treated",False,,,,AT,10272,,True,,
14487,43072,72121090,Other,True,,,Done,AT,10272,,,,
14488,43272,,Of a width exceeding 500 mm,True,,,Done,AT,10372,,,7212200011,7212200019
14489,43372,7212200090,Of a width not exceeding 500 mm,False,,,,AT,10372,,True,,
14490,43972,7212300020,"Aluminium killed; plated or coated by hot dip galvanisation with zinc and/or with aluminium, and no other metal; chemically passivated; containing by weight: 0.015% or more but not more than 0.170% of carbon, 0.015% or more but not more than 0.100% of aluminium, not more than 0.045% of niobium, not more than 0.010% of titanium and not more than 0.010% of vanadium; presented in coils, cut-to-length sheets and narrow strips",False,,,,AT,22072,,True,,
14491,44072,7212300030,"Plated or coated by hot dip galvanisation, whether or not alloyed with silicon; chemically passivated; with or without any additional surface treatment such as oiling or sealing; containing by weight: not more than 0,5% of carbon, not more than 1,1% of aluminium, not more than 0,12% of niobium, not more than 0,17% of titanium and not more than 0,15% of vanadium; presented in coils, cut-to-length sheets and narrow strips",False,,,,AT,22072,,True,,
14492,44172,7212300080,Other,False,,,,AT,22072,,True,,
14493,44672,72124020,"Tinplate, not further worked than varnished; products, plated or coated with chromium oxides or with chromium and chromium oxides, varnished",True,,,Done,AT,10872,,,,
14494,44772,72124080,Other,True,,,Done,AT,10872,,,,
14495,45072,72125020,Plated or coated with chromium oxides or with chromium and chromium oxides,True,,,Done,AT,10972,,,,
14496,45172,72125030,Plated or coated with chromium or nickel,True,,,Done,AT,10972,,,,
14497,45272,72125040,Plated or coated with copper,True,,,Done,AT,10972,,,,
14498,45372,,Plated or coated with aluminium,True,,,Done,AT,10972,,,7212506100,7212506900
14499,45672,72125090,Other,True,,,Done,AT,10972,,,,
14500,47372,721391,Of circular cross-section measuring less than 14 mm in diameter,True,,,Done,AT,11872,,,,
14501,47472,721399,Other,True,,,Done,AT,11872,,,,
14502,47572,7214100010,"Concrete reinforcement bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process; excluding high fatigue performance concrete reinforcement bars and rods, and excluding other long products, such as round bars",False,,,,AT,22372,,True,,
14503,47672,7214100090,Other,False,,,,AT,22372,,True,,
14504,47772,7214200010,High fatigue performance concrete reinforcing bars and rods,False,,,,AT,22472,,True,,
14505,47872,,Other,True,,,Done,AT,22472,,,7214200020,7214200080
14506,48072,7214300010,"Concrete reinforcement bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process; excluding high fatigue performance concrete reinforcement bars and rods, and excluding other long products, such as round bars",False,,,,AT,22572,,True,,
14507,48172,7214300090,Other,False,,,,AT,22572,,True,,
14508,49172,721491,Of rectangular (other than square) cross-section,True,,,Done,AT,12872,,,,
14509,49272,721499,Other,True,,,Done,AT,12872,,,,
14510,49572,,"Containing by weight less than 0,25 % of carbon",True,,,Done,AT,13472,,,7215501100,7215501900
14511,79772,72155080,"Containing by weight 0,25 % or more of carbon",False,,,,AT,13472,,True,,
14512,50172,7215900010,"Hot-rolled, hot-drawn or extruded, not further worked than clad",False,,,,AT,13572,,True,,
14513,50272,7215900090,Other,False,,,,AT,13572,,True,,
14514,50572,721621,L sections,False,,,,AT,13772,,True,,
14515,50672,721622,T sections,False,,,,AT,13772,,True,,
14516,79972,721631,U sections,True,,,Done,AT,13872,,,,
14517,80072,721632,I sections,True,,,Done,AT,13872,,,,
14518,80172,721633,H sections,True,,,Done,AT,13872,,,,
14519,51372,72164010,L sections,False,,,,AT,13972,,True,,
14520,51472,72164090,T sections,False,,,,AT,13972,,True,,
14521,51572,72165010,With a cross-section which is capable of being enclosed in a square the side of which is 80 mm,False,,,,AT,14072,,True,,
14522,51772,,Other,True,,,Done,AT,14072,,,7216509100,7216509900
14523,52072,721661,Obtained from flat-rolled products,True,,,Done,AT,14272,,,,
14524,52172,721669,Other,False,,,,AT,14272,,True,,
14525,52472,721691,Cold-formed or cold-finished from flat-rolled products,True,,,Done,AT,14472,,,,
14526,52572,721699,Other,True,,,Done,AT,14472,,,,
14527,52672,,"Containing by weight less than 0,25 % of carbon",True,,,Done,AT,14572,,,7217101000,7217103900
14528,52772,72171050,"Containing by weight 0,25 % or more but less than 0,6 % of carbon",False,,,,AT,14572,,True,,
14529,80272,72171090,"Containing by weight 0,6 % or more of carbon",True,,,Done,AT,14572,,,,
14530,53472,,"Containing by weight less than 0,25 % of carbon",True,,,Done,AT,14772,,,7217201000,7217203000
14531,53572,72172050,"Containing by weight 0,25 % or more but less than 0,6 % of carbon",False,,,,AT,14772,,True,,
14532,80372,72172090,"Containing by weight 0,6 % or more of carbon",True,,,Done,AT,14772,,,,
14533,54372,,"Containing by weight less than 0,25 % of carbon",True,,,Done,AT,14972,,,7217304100,7217304900
14534,54472,72173050,"Containing by weight 0,25 % or more but less than 0,6 % of carbon",False,,,,AT,14972,,True,,
14535,54572,72173090,"Containing by weight 0,6 % or more of carbon",False,,,,AT,14972,,True,,
14536,80472,72179020,"Containing by weight less than 0,25 % of carbon",False,,,,AT,15172,,True,,
14537,55472,72179050,"Containing by weight 0,25 % or more but less than 0,6 % of carbon",False,,,,AT,15172,,True,,
14538,55572,72179090,"Containing by weight 0,6 % or more of carbon",False,,,,AT,15172,,True,,
14539,56072,721891,Of rectangular (other than square) cross-section,True,,,Done,AT,15672,,,,
14540,56172,721899,Other,True,,,Done,AT,15672,,,,
14541,80772,721911,Of a thickness exceeding 10 mm,True,,,Done,AT,15772,,,,
14542,56572,721912,"Of a thickness of 4,75 mm or more but not exceeding 10 mm",True,,,Done,AT,15772,,,,
14543,56672,721913,"Of a thickness of 3 mm or more but less than 4,75 mm",True,,,Done,AT,15772,,,,
14544,56772,721914,Of a thickness of less than 3 mm,True,,,Done,AT,15772,,,,
14545,56872,721921,Of a thickness exceeding 10 mm,True,,,Done,AT,15872,,,,
14546,56972,721922,"Of a thickness of 4,75 mm or more but not exceeding 10 mm",True,,,Done,AT,15872,,,,
14547,80972,721923,"Of a thickness of 3 mm or more but less than 4,75 mm",True,,,Done,AT,15872,,,,
14548,81172,721924,Of a thickness of less than 3 mm,True,,,Done,AT,15872,,,,
14549,81572,721931,"Of a thickness of 4,75 mm or more",True,,,Done,AT,15972,,,,
14550,58172,721932,"Of a thickness of 3 mm or more but less than 4,75 mm",True,,,Done,AT,15972,,,,
14551,58272,721933,Of a thickness exceeding 1 mm but less than 3 mm,True,,,Done,AT,15972,,,,
14552,58372,721934,"Of a thickness of 0,5 mm or more but not exceeding 1 mm",True,,,Done,AT,15972,,,,
14553,58472,721935,"Of a thickness of less than 0,5 mm",True,,,Done,AT,15972,,,,
14554,81672,72199020,Perforated,True,,,Done,AT,16072,,,,
14555,81872,72199080,Other,True,,,Done,AT,16072,,,,
14556,81972,722011,"Of a thickness of 4,75 mm or more",True,,,Done,AT,16172,,,,
14557,82072,722012,"Of a thickness of less than 4,75 mm",True,,,Done,AT,16172,,,,
14558,60272,,"Of a thickness of 3 mm or more, containing by weight",True,,,Done,AT,16272,,,7220202100,7220202900
14559,60472,,"Of a thickness exceeding 0,35 mm but of less than 3 mm, containing by weight",True,,,Done,AT,16272,,,7220204100,7220204900
14560,60572,,"Of a thickness not exceeding 0,35 mm, containing by weight",True,,,Done,AT,16272,,,7220208100,7220208900
14561,82272,72209020,Perforated,True,,,Done,AT,16372,,,,
14562,82472,72209080,Other,True,,,Done,AT,16372,,,,
14563,61872,722211,Of circular cross-section,True,,,Done,AT,16772,,,,
14564,61972,722219,Other,True,,,Done,AT,16772,,,,
14565,62172,,Of circular cross-section,True,,,Done,AT,16872,,,7222201100,7222203900
14566,62272,,"Other, containing by weight",True,,,Done,AT,16872,,,7222208100,7222208900
14567,62672,,"Forged, containing by weight",True,,,Done,AT,16972,,,7222305100,7222309100
14568,62772,72223097,Other,True,,,Done,AT,16972,,,,
14569,62972,72224010,"Not further worked than hot-rolled, hot-drawn or extruded",False,,,,AT,17072,,True,,
14570,63272,72224050,Not further worked than cold-formed or cold-finished,False,,,,AT,17072,,True,,
14571,63472,72224090,Other,True,,,Done,AT,17072,,,,
14572,63572,72230011,Containing by weight 28 % or more but not more than 31 % of nickel and 20 % or more but not more than 22 % of chromium,False,,,,AT,17272,,True,,
14573,82672,72230019,Other,False,,,,AT,17272,,True,,
14574,63972,72230091,"Containing by weight 13 % or more but not more than 25 % of chromium and 3,5 % or more but not more than 6 % of aluminium",False,,,,AT,17472,,True,,
14575,64072,72230099,Other,False,,,,AT,17472,,True,,
14576,64172,72241010,Of tool steel,False,,,,AT,22972,,True,,
14577,64272,72241090,Other,False,,,,AT,22972,,True,,
14578,64472,72249002,Of tool steel,True,,,Done,AT,17772,,,,
14579,64572,,Other,True,,,Done,AT,17772,,,7224900300,7224909000
14580,83072,722511,Grain-oriented,True,,,Done,AT,17972,,,,
14581,65472,722519,Other,True,,,Done,AT,17972,,,,
14582,66272,72253010,Of tool steel,False,,,,AT,23072,,True,,
14583,66372,72253030,Of high-speed steel,True,,,Done,AT,23072,,,,
14584,66472,72253090,Other,False,,,,AT,23072,,True,,
14585,83172,72254012,Of tool steel,False,,,,AT,18372,,True,,
14586,83472,72254015,Of high-speed steel,False,,,,AT,18372,,True,,
14587,67672,,Other,True,,,Done,AT,18372,,,7225404000,7225409000
14588,68472,72255020,Of high-speed steel,True,,,Done,AT,23372,,,,
14589,68572,72255080,Other,False,,,,AT,23372,,True,,
14590,68972,722591,Electrolytically plated or coated with zinc,True,,,Done,AT,18972,,,,
14591,83872,722592,Otherwise plated or coated with zinc,True,,,Done,AT,18972,,,,
14592,69372,722599,Other,True,,,Done,AT,18972,,,,
14593,69772,722611,Grain-oriented,True,,,Done,AT,19172,,,,
14594,69872,722619,Other,True,,,Done,AT,19172,,,,
14595,83972,722691,Not further worked than hot-rolled,True,,,Done,AT,19672,,,,
14596,71072,722692,Not further worked than cold-rolled (cold-reduced),True,,,Done,AT,19672,,,,
14597,71372,722699,Other,True,,,Done,AT,19672,,,,
14598,71472,72279010,"Containing by weight 0,0008 % or more of boron with any other element less than the minimum content referred to in note 1(f) to this chapter",False,,,,AT,19972,,True,,
14599,71672,72279050,"Containing by weight 0,9 % or more but not more than 1,15 % of carbon, 0,5 % or more but not more than 2 % of chromium and, if present, not more than 0,5 % of molybdenum",False,,,,AT,19972,,True,,
14600,72072,72279095,Other,False,,,,AT,19972,,True,,
14601,72372,72281020,"Not further worked than hot-rolled, hot-drawn or extruded; hot-rolled, hot-drawn or extruded, not further worked than clad",False,,,,AT,20072,,True,,
14602,72672,72281050,Forged,False,,,,AT,20072,,True,,
14603,72772,72281090,Other,False,,,,AT,20072,,True,,
14604,72872,72282010,"Of rectangular (other than square) cross-section, hot-rolled on four faces",True,,,Done,AT,20172,,,,
